id,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6492,7.1,0.43,0.34,2.6,0.076,16.0,86.0,0.9988,3.26,0.58,10.2,6.0
6493,6.9,0.47,0.2,2.4,0.084,11.0,31.0,0.9968,3.39,0.46,13.3,6.0
6494,9.3,0.3,0.32,2.8,0.075,5.0,20.0,0.99702,3.26,0.71,10.9,5.0
6495,7.9,0.47,0.05,1.8,0.075,6.0,15.0,0.9964,3.4,0.56,10.3,6.0
6496,8.9,0.38,0.39,2.0,0.092,23.0,49.0,0.9987,3.43,0.73,11.4,7.0
6497,8.6,0.645,0.04,2.3,0.087,11.0,31.0,0.9984,3.53,0.52,9.4,5.0
6498,10.9,0.53,0.24,2.0,0.076,6.0,28.0,0.99668,3.3,0.53,9.8,5.0
6499,7.8,0.645,0.07,1.8,0.078,5.0,20.0,0.9948,3.22,0.62,9.4,5.0
6500,7.8,0.57,0.01,1.8,0.07,6.0,15.0,0.99566,3.39,0.62,9.8,5.0
6501,7.7,0.58,0.01,2.5,0.077,9.0,29.0,0.9974,3.36,0.68,11.2,7.0
6502,7.9,0.48,0.24,2.2,0.0819999999999999,17.0,58.0,0.9988,3.45,0.55,9.2,5.0
6503,6.8,0.43,0.24,1.9,0.074,15.0,37.0,0.99586,3.44,0.58,11.2,7.0
6504,15.0,0.32,0.66,2.6,0.095,38.0,54.0,1.00015,3.1,0.62,12.7,6.0
6505,8.3,0.43,0.24,1.6,0.069,16.0,81.0,0.99572,3.29,0.64,9.7,5.0
6506,7.2,0.72,0.03,2.6,0.073,6.0,13.0,0.9961,3.54,0.55,10.7,6.0
6507,8.5,0.5,0.32,1.7,0.08,24.0,86.0,0.9972,3.3,0.58,9.8,5.0
6508,6.4,0.59,0.02,2.4,0.078,11.0,31.0,0.9984,3.52,0.59,9.5,6.0
6509,9.3,0.7,0.13,2.0,0.076,21.0,75.0,0.9972,3.28,0.6,9.3,6.0
6510,8.9,0.51,0.03,2.6,0.0579999999999999,16.0,48.0,0.9994,3.48,0.63,9.4,6.0
6511,8.4,0.63,0.34,2.4,0.073,48.0,100.0,0.9996,3.39,0.77,12.0,7.0
6512,7.0,0.46,0.24,2.1,0.08,25.0,59.0,0.99388,3.3,0.76,11.4,6.0
6513,6.8,0.61,0.08,2.1,0.068,26.0,54.0,0.99498,3.57,0.68,10.8,6.0
6514,8.4,0.58,0.16,2.0,0.084,7.0,44.0,0.9952,3.36,0.54,9.5,5.0
6515,8.0,0.34,0.43,1.7,0.086,9.0,28.0,0.9955,3.17,0.77,10.7,5.0
6516,9.1,0.39,0.26,2.2,0.084,17.0,86.0,0.99586,3.18,0.56,9.8,5.0
6517,7.1,0.62,0.24,2.0,0.08,19.0,33.0,0.9988,3.38,0.44,9.6,5.0
6518,8.3,0.58,0.12,2.7,0.085,6.0,20.0,0.9972,3.22,0.57,10.4,6.0
6519,9.9,0.47,0.31,2.5,0.074,24.0,31.0,0.996,3.31,0.77,9.2,5.0
6520,9.1,0.645,0.31,2.3,0.086,6.0,14.0,0.9962,3.16,0.6,10.4,5.0
6521,7.6,0.41,0.49,1.7,0.07,16.0,41.0,0.9979,3.37,0.64,10.0,6.0
6522,7.8,0.37,0.23,1.9,0.078,13.0,28.0,0.99652,3.38,0.6,9.6,5.0
6523,8.9,0.43,0.35,1.4,0.07,29.0,52.0,0.99528,3.36,0.56,12.0,6.0
6524,9.2,0.51,0.34,2.5,0.086,17.0,40.0,0.9964,3.23,0.67,9.8,5.0
6525,8.3,0.41,0.38,2.0,0.07,10.0,18.0,0.9976,3.26,0.7,9.4,5.0
6526,7.3,0.64,0.1,2.6,0.077,12.0,31.0,0.9981,3.38,0.71,9.5,6.0
6527,10.4,0.36,0.47,3.0,0.095,18.0,38.0,0.999,3.27,0.6,12.0,6.0
6528,7.6,0.59,0.0,2.0,0.081,14.0,31.0,0.9972,3.38,0.53,9.5,7.0
6529,7.8,0.66,0.13,1.6,0.075,7.0,15.0,0.99642,3.22,0.44,9.4,6.0
6530,7.9,0.63,0.08,2.0,0.073,23.0,144.0,0.9964,3.34,0.52,9.4,6.0
6531,8.8,0.43,0.29,2.2,0.071,19.0,38.0,0.9957,3.21,0.78,12.0,7.0
6532,9.9,0.43,0.53,2.4,0.08,14.0,58.0,0.9982,3.1,0.65,10.5,5.0
6533,7.0,0.37,0.24,2.3,0.085,28.0,53.0,0.9956,3.41,0.57,9.2,6.0
6534,6.9,0.58,0.0,2.3,0.084,16.0,38.0,0.9942,3.38,0.52,13.0,7.0
6535,8.0,0.48,0.24,1.9,0.093,16.0,86.0,0.99656,3.24,0.62,10.0,6.0
6536,9.5,0.52,0.24,2.4,0.08,5.0,21.0,0.99527,3.3,0.61,12.3,5.0
6537,7.7,0.58,0.16,2.0,0.073,6.0,20.0,0.99743,3.42,0.57,9.9,5.0
6538,5.6,0.67,0.0,1.8,0.067,6.0,28.0,0.9968,3.42,0.52,10.2,6.0
6539,7.8,0.61,0.24,2.3,0.071,6.0,13.0,0.99652,3.24,0.59,9.5,5.0
6540,7.7,0.58,0.32,2.0,0.081,24.0,44.0,0.9972,3.22,0.69,9.6,5.0
6541,7.9,0.62,0.0,1.7,0.073,22.0,77.0,0.99552,3.39,0.62,9.4,6.0
6542,8.2,0.6,0.15,2.1,0.068,17.0,31.0,0.9976,3.28,0.58,9.4,5.0
6543,6.9,0.42,0.3,2.1,0.084,14.0,27.0,0.99538,3.43,0.73,10.0,5.0
6544,6.6,0.48,0.08,2.6,0.078,21.0,54.0,0.9978,3.4,0.65,11.2,4.0
6545,6.8,0.31,0.21,2.1,0.078,5.0,13.0,0.9994,3.33,0.52,11.5,6.0
6546,7.7,0.37,0.26,2.2,0.075,10.0,31.0,0.9977,3.39,0.68,11.2,6.0
6547,7.7,0.735,0.0,2.0,0.068,13.0,27.0,0.9994,3.5,0.61,10.2,6.0
6548,6.3,0.29,0.34,2.4,0.073,11.0,45.0,0.9963,3.43,0.57,11.0,6.0
6549,7.9,0.48,0.14,2.1,0.077,10.0,20.0,0.99668,3.35,0.54,11.7,3.0
6550,8.9,0.4,0.18,2.3,0.08,31.0,119.0,0.9967,3.33,0.54,12.0,7.0
6551,8.9,0.43,0.1,2.6,0.076,7.0,15.0,0.99489,3.27,0.53,11.5,5.0
6552,9.9,0.37,0.39,2.1,0.0819999999999999,15.0,27.0,0.99704,3.14,0.59,10.5,6.0
6553,9.5,0.2,0.47,2.1,0.0969999999999999,5.0,9.0,0.99572,3.39,0.73,9.5,5.0
6554,11.2,0.36,0.45,2.4,0.0579999999999999,6.0,12.0,0.9969,3.09,0.86,10.9,5.0
6555,7.4,0.6,0.02,2.2,0.074,17.0,43.0,0.99704,3.3,0.44,10.0,6.0
6556,8.6,0.58,0.02,2.3,0.08,5.0,16.0,0.9974,3.41,0.63,9.1,6.0
6557,9.1,0.38,0.43,2.0,0.074,6.0,19.0,0.9984,3.31,1.04,9.9,6.0
6558,6.8,0.49,0.1,2.6,0.071,12.0,28.0,0.9986,3.35,0.62,9.5,6.0
6559,11.9,0.5,0.49,2.2,0.078,7.0,21.0,0.9994,3.16,0.65,10.0,6.0
6560,7.8,0.35,0.6,2.4,0.064,5.0,14.0,0.99494,3.38,0.64,11.3,7.0
6561,12.0,0.38,0.66,2.6,0.076,6.0,15.0,0.9991,3.04,0.56,9.5,5.0
6562,7.1,0.59,0.02,2.6,0.07,9.0,24.0,0.99467,3.38,0.53,9.5,5.0
6563,6.6,0.53,0.2,2.2,0.077,12.0,19.0,0.99439,3.51,0.54,11.2,5.0
6564,9.4,0.51,0.49,2.1,0.086,26.0,66.0,0.99702,3.22,0.53,9.4,5.0
6565,10.2,0.37,0.49,2.0,0.0969999999999999,20.0,54.0,0.9988,3.21,0.64,9.4,5.0
6566,7.6,0.74,0.04,2.6,0.07,38.0,141.0,0.99745,3.25,0.54,9.8,5.0
6567,12.5,0.39,0.54,2.0,0.084,19.0,47.0,0.9948,3.08,0.5,9.4,6.0
6568,10.2,0.57,0.43,1.9,0.0559999999999999,12.0,18.0,0.9968,3.32,0.72,9.8,6.0
6569,6.3,0.29,0.3,2.1,0.099,15.0,26.0,0.99572,3.39,0.53,11.8,6.0
6570,8.8,0.6,0.22,1.9,0.072,12.0,49.0,0.9968,3.2,0.58,9.2,5.0
6571,9.1,0.57,0.15,2.3,0.091,28.0,65.0,0.9956,3.34,0.58,9.9,4.0
6572,9.0,0.6,0.45,2.0,0.069,11.0,20.0,0.9976,3.16,0.44,10.6,6.0
6573,6.7,0.88,0.07,1.6,0.078,21.0,44.0,0.99586,3.42,0.58,11.8,6.0
6574,6.8,0.55,0.09,2.3,0.066,10.0,22.0,0.9976,3.15,0.57,10.8,7.0
6575,7.7,0.57,0.25,2.1,0.095,34.0,136.0,0.99686,3.34,0.48,9.8,5.0
6576,7.6,0.53,0.03,2.2,0.081,8.0,23.0,0.9994,3.53,0.57,9.4,5.0
6577,10.4,0.32,0.49,3.3,0.092,12.0,74.0,1.0004,3.3,0.6,9.5,5.0
6578,7.2,0.52,0.13,2.1,0.083,36.0,58.0,0.9988,3.35,0.54,11.4,5.0
6579,7.4,0.28,0.31,1.9,0.074,5.0,10.0,0.99568,3.21,0.81,11.9,5.0
6580,6.7,0.65,0.0,1.5,0.066,5.0,18.0,0.99374,3.53,0.57,11.0,4.0
6581,9.3,0.53,0.24,2.0,0.079,27.0,52.0,0.9966,3.33,0.46,9.8,6.0
6582,9.3,0.54,0.31,1.9,0.073,5.0,19.0,0.9991,3.28,0.56,9.4,6.0
6583,7.1,0.6,0.17,1.8,0.072,4.0,13.0,0.9956,3.2,0.54,9.4,5.0
6584,7.4,0.56,0.04,2.2,0.072,8.0,22.0,0.99498,3.45,0.59,9.4,5.0
6585,9.2,0.4,0.49,2.5,0.084,5.0,14.0,0.9982,3.27,0.58,11.1,6.0
6586,7.1,0.66,0.0,1.8,0.08,24.0,128.0,0.9972,3.45,0.59,9.4,6.0
6587,9.1,0.44,0.24,2.4,0.081,12.0,65.0,0.99354,3.19,0.61,11.2,7.0
6588,7.8,0.4,0.14,1.8,0.078,9.0,22.0,0.99586,3.37,0.61,9.5,6.0
6589,7.2,0.735,0.14,2.2,0.0819999999999999,12.0,47.0,0.9963,3.36,0.58,9.6,6.0
6590,5.9,0.705,0.04,2.3,0.066,6.0,15.0,0.9982,3.55,0.64,11.3,6.0
6591,7.9,0.56,0.02,2.0,0.081,11.0,24.0,0.99708,3.41,0.56,9.2,5.0
6592,7.2,0.59,0.12,1.8,0.076,27.0,61.0,0.9994,3.33,0.61,9.5,7.0
6593,11.4,0.33,0.37,2.9,0.075,6.0,16.0,0.9994,3.42,0.76,10.4,5.0
6594,7.5,0.39,0.2,1.9,0.071,6.0,14.0,0.99586,3.36,0.61,9.8,5.0
6595,7.8,0.32,0.32,2.1,0.087,9.0,42.0,0.9982,3.22,0.64,9.6,5.0
6596,12.6,0.51,0.44,5.1,0.07,5.0,23.0,0.9987,3.22,0.59,12.3,5.0
6597,7.2,0.46,0.2,1.6,0.067,16.0,48.0,0.9946,3.21,0.6,9.5,5.0
6598,5.0,0.6,0.0,2.4,0.064,6.0,15.0,0.99458,3.51,0.77,12.0,7.0
6599,8.9,0.56,0.14,1.2,0.093,12.0,49.0,0.99578,3.39,0.6,9.3,5.0
6600,6.4,0.31,0.3,2.4,0.068,16.0,36.0,0.99652,3.59,0.58,10.1,4.0
6601,7.4,0.59,0.02,2.0,0.0819999999999999,6.0,28.0,0.9988,3.27,0.58,9.4,6.0
6602,7.3,0.51,0.23,2.1,0.08,17.0,91.0,0.99652,3.57,0.55,9.4,6.0
6603,8.6,0.43,0.49,2.6,0.074,10.0,21.0,0.9986,3.36,0.69,10.6,6.0
6604,8.0,0.41,0.4,1.6,0.092,14.0,33.0,0.99786,3.3,0.81,10.6,5.0
6605,7.6,0.61,0.03,1.7,0.086,42.0,54.0,0.9963,3.52,0.63,9.8,3.0
6606,7.1,0.59,0.0,1.6,0.078,10.0,33.0,0.99616,3.35,0.82,11.7,4.0
6607,9.1,0.49,0.28,2.0,0.107,10.0,23.0,0.99612,3.29,0.59,9.5,6.0
6608,7.0,0.44,0.42,2.4,0.093,38.0,58.0,0.9972,3.27,1.17,9.5,5.0
6609,7.2,0.41,0.31,2.4,0.092,26.0,42.0,0.9973,3.38,0.54,11.6,6.0
6610,7.0,0.53,0.1,2.2,0.054,6.0,18.0,0.99534,3.39,0.48,9.9,5.0
6611,7.1,0.745,0.21,2.2,0.072,6.0,23.0,0.99632,3.36,0.51,11.1,6.0
6612,7.3,0.9,0.01,2.1,0.063,12.0,25.0,0.99642,3.56,0.65,11.4,7.0
6613,7.1,0.29,0.52,2.4,0.0819999999999999,6.0,14.0,0.9967,3.3,0.6,12.2,6.0
6614,9.8,0.3,0.41,2.0,0.049,13.0,31.0,0.9974,3.28,0.82,11.4,6.0
6615,7.9,0.58,0.0,1.8,0.055,31.0,88.0,0.9994,3.29,0.59,9.3,5.0
6616,7.5,0.38,0.24,2.0,0.093,5.0,18.0,0.9971,3.12,0.57,9.5,3.0
6617,7.9,0.47,0.08,2.5,0.08,21.0,119.0,0.9991,3.37,0.54,9.4,5.0
6618,8.8,0.58,0.0,1.9,0.098,24.0,43.0,0.9966,3.32,0.69,10.9,5.0
6619,7.6,0.49,0.09,2.7,0.077,13.0,28.0,0.9982,3.2,0.59,9.2,6.0
6620,11.7,0.21,0.56,2.0,0.079,6.0,21.0,0.99476,3.21,0.6,10.8,5.0
6621,8.3,0.38,0.31,7.1,0.086,22.0,96.0,0.9979,3.38,0.66,9.2,5.0
6622,6.1,0.78,0.04,2.4,0.092,17.0,44.0,0.99855,3.12,0.55,11.4,6.0
6623,6.0,0.61,0.07,2.0,0.061,18.0,26.0,0.99358,3.37,0.63,12.3,7.0
6624,7.1,0.56,0.0,1.7,0.093,9.0,30.0,0.997,3.34,1.13,9.7,5.0
6625,7.7,0.62,0.0,2.8,0.07,6.0,25.0,0.9962,3.49,0.84,9.2,6.0
6626,8.7,0.38,0.28,2.0,0.0559999999999999,8.0,21.0,0.9967,3.2,0.63,9.8,6.0
6627,7.3,0.62,0.0,2.1,0.09,10.0,29.0,0.99774,3.48,0.71,9.6,6.0
6628,7.6,0.53,0.07,2.0,0.078,12.0,37.0,0.99458,3.31,0.8,10.3,6.0
6629,10.9,0.42,0.66,2.1,0.076,14.0,26.0,0.9976,3.4,0.61,11.8,6.0
6630,7.9,0.53,0.31,2.1,0.08,8.0,19.0,0.99538,3.3,0.77,10.0,5.0
6631,7.7,0.38,0.3,2.4,0.077,20.0,49.0,0.9981,3.38,0.52,10.5,5.0
6632,6.3,0.74,0.02,2.0,0.071,5.0,28.0,0.99708,3.38,0.65,12.5,7.0
6633,7.7,0.56,0.04,2.1,0.077,12.0,35.0,0.9968,3.47,0.56,9.4,5.0
6634,9.8,0.735,0.09,2.7,0.079,9.0,24.0,0.9982,3.43,0.58,9.8,6.0
6635,7.1,0.49,0.04,2.0,0.076,8.0,23.0,0.9964,3.51,0.44,10.0,5.0
6636,9.1,0.51,0.66,2.3,0.067,12.0,28.0,0.9968,3.22,0.62,10.3,5.0
6637,7.2,0.54,0.21,2.2,0.08,18.0,35.0,0.9973,3.12,0.59,9.9,5.0
6638,7.8,0.33,0.42,2.6,0.065,6.0,17.0,0.99708,3.47,0.7,11.9,5.0
6639,7.6,0.69,0.22,2.0,0.077,14.0,28.0,0.9982,3.26,0.57,9.4,3.0
6640,7.1,0.43,0.32,1.4,0.084,10.0,37.0,0.9982,3.36,0.73,10.3,6.0
6641,7.7,0.39,0.24,1.9,0.079,10.0,28.0,0.99652,3.58,0.56,9.4,6.0
6642,8.7,0.64,0.32,2.2,0.074,19.0,64.0,0.9959,3.44,0.4,9.6,5.0
6643,8.7,0.28,0.38,2.3,0.0969999999999999,23.0,92.0,0.9986,3.22,0.56,9.8,5.0
6644,12.8,0.56,0.48,1.9,0.093,8.0,20.0,0.9972,3.36,0.54,9.5,6.0
6645,7.4,0.66,0.0,2.6,0.074,9.0,28.0,0.99572,3.27,0.6,9.5,5.0
6646,8.0,0.39,0.3,1.9,0.076,6.0,14.0,0.9976,3.44,0.63,9.7,6.0
6647,6.2,0.68,0.01,2.4,0.0969999999999999,12.0,18.0,0.9972,3.37,0.61,11.1,7.0
6648,8.7,0.61,0.02,1.8,0.089,18.0,54.0,0.996,3.2,0.54,9.9,5.0
6649,8.1,0.35,0.46,2.2,0.084,5.0,14.0,0.9972,3.3,0.66,12.9,7.0
6650,7.0,0.51,0.01,2.2,0.084,8.0,28.0,0.9968,3.22,0.7,9.5,5.0
6651,7.9,0.4,0.42,2.0,0.08,7.0,15.0,0.99557,3.26,0.6,11.0,6.0
6652,6.7,0.31,0.49,2.5,0.08,13.0,21.0,0.99716,3.4,0.75,9.3,5.0
6653,7.7,0.41,0.49,2.8,0.079,14.0,88.0,0.9982,3.39,0.57,9.8,5.0
6654,7.5,0.5,0.0,2.4,0.079,12.0,19.0,0.998,3.3,0.57,10.5,6.0
6655,11.6,0.76,0.18,2.0,0.07,15.0,37.0,0.9976,3.3,0.52,10.0,3.0
6656,7.0,0.43,0.24,2.4,0.08,6.0,16.0,0.9946,3.31,0.56,9.7,5.0
6657,7.2,0.685,0.0,2.1,0.065,4.0,11.0,0.997,3.35,0.64,9.4,5.0
6658,8.5,0.24,0.41,1.9,0.067,6.0,20.0,0.99652,3.12,0.5,9.9,5.0
6659,7.6,0.685,0.1,2.3,0.064,8.0,47.0,0.9994,3.36,0.6,9.9,5.0
6660,7.5,0.44,0.38,2.6,0.0819999999999999,19.0,51.0,0.99656,3.28,0.61,11.5,4.0
6661,6.4,0.725,0.06,5.6,0.081,17.0,48.0,0.9952,3.32,0.46,10.0,6.0
6662,7.2,0.43,0.18,5.7,0.0819999999999999,14.0,43.0,0.9962,3.32,0.53,9.5,5.0
6663,9.8,0.5,0.19,2.3,0.0819999999999999,9.0,22.0,0.9976,3.32,0.62,9.5,6.0
6664,7.6,0.18,0.51,2.0,0.071,13.0,35.0,0.99702,3.0,0.53,11.5,6.0
6665,8.0,0.62,0.2,1.9,0.0819999999999999,17.0,77.0,0.9967,3.26,0.54,9.8,7.0
6666,7.9,0.635,0.05,1.6,0.07,15.0,42.0,0.9971,3.44,0.81,9.5,6.0
6667,7.7,0.47,0.23,2.5,0.0559999999999999,41.0,48.0,0.9965,3.39,0.61,11.5,7.0
6668,8.3,0.31,0.66,2.1,0.073,5.0,42.0,0.99448,3.32,0.51,13.566666666666698,7.0
6669,7.3,0.51,0.21,1.8,0.078,32.0,46.0,0.99642,3.28,0.62,9.2,5.0
6670,6.9,0.52,0.17,2.7,0.07,5.0,31.0,0.9958,3.15,0.54,11.0,6.0
6671,7.0,0.39,0.33,1.5,0.083,14.0,25.0,0.99577,3.33,0.6,10.5,6.0
6672,8.9,0.74,0.07,2.6,0.073,9.0,24.0,0.9967,3.15,0.54,10.8,7.0
6673,7.2,0.78,0.0,2.1,0.075,11.0,24.0,0.99726,3.35,0.68,11.9,7.0
6674,8.1,0.48,0.23,1.8,0.078,6.0,15.0,0.99458,3.36,0.61,9.5,6.0
6675,8.4,0.68,0.08,2.3,0.074,7.0,23.0,0.9976,3.51,0.58,11.9,4.0
6676,10.2,0.44,0.33,2.3,0.08,4.0,14.0,0.9952,3.26,0.49,10.1,5.0
6677,8.7,0.55,0.17,1.8,0.08,16.0,86.0,0.99552,3.15,0.54,9.4,5.0
6678,7.4,0.39,0.23,2.1,0.074,20.0,50.0,0.9955,3.2,0.6,12.0,7.0
6679,7.1,0.57,0.01,2.5,0.086,48.0,81.0,0.9962,3.28,0.52,9.5,5.0
6680,6.5,0.48,0.01,2.5,0.094,17.0,40.0,0.9956,3.47,0.59,11.8,4.0
6681,8.9,0.56,0.09,1.7,0.08,12.0,26.0,0.99593,3.24,0.44,10.9,6.0
6682,6.4,0.61,0.02,2.1,0.086,32.0,134.0,0.9958,3.21,0.57,9.9,5.0
6683,8.8,0.52,0.24,2.3,0.071,4.0,9.0,0.99488,3.39,1.18,9.8,4.0
6684,9.0,0.52,0.1,2.1,0.0819999999999999,6.0,21.0,0.997,3.32,0.59,9.5,6.0
6685,8.4,0.39,0.37,2.2,0.071,23.0,39.0,0.99656,3.12,0.76,10.9,4.0
6686,7.0,0.54,0.02,2.1,0.09,7.0,23.0,0.997,3.39,0.65,9.5,5.0
6687,11.5,0.28,0.66,2.6,0.074,6.0,21.0,0.997,3.34,0.65,9.6,6.0
6688,9.3,0.54,0.14,2.1,0.078,3.0,8.0,0.9963,3.28,0.62,9.5,5.0
6689,7.5,0.43,0.25,2.1,0.07,5.0,20.0,0.9967,3.32,0.93,9.8,6.0
6690,7.4,0.7,0.08,2.1,0.07,16.0,28.0,0.9964,3.3,0.58,10.9,5.0
6691,6.8,0.52,0.28,1.7,0.076,3.0,11.0,0.9978,3.38,0.62,12.0,7.0
6692,7.0,0.645,0.0,2.1,0.08,18.0,74.0,0.9973,3.31,0.49,9.9,5.0
6693,8.3,0.61,0.26,1.9,0.077,35.0,66.0,0.99538,3.45,0.57,9.8,6.0
6694,7.8,0.86,0.0,1.9,0.073,12.0,38.0,0.9982,3.48,0.76,9.5,6.0
6695,8.6,0.47,0.3,2.1,0.078,16.0,40.0,0.99448,3.27,0.58,10.1,6.0
6696,11.4,0.24,0.66,2.3,0.072,7.0,22.0,0.9983,3.26,0.57,9.2,5.0
6697,7.4,0.78,0.0,2.2,0.085,9.0,40.0,0.9981,3.35,0.5,9.9,6.0
6698,10.9,0.34,0.72,1.8,0.078,27.0,67.0,0.9948,3.37,0.68,10.1,6.0
6699,7.5,0.48,0.01,2.1,0.079,6.0,12.0,0.9964,3.35,0.64,9.5,6.0
6700,9.1,0.28,0.35,1.3,0.077,8.0,24.0,0.9978,3.12,0.52,9.9,6.0
6701,9.3,0.42,0.5,2.4,0.091,32.0,88.0,0.9982,3.2,0.71,9.5,5.0
6702,8.8,0.38,0.49,1.7,0.095,12.0,38.0,0.9981,3.18,0.6,9.1,5.0
6703,7.7,0.59,0.26,2.0,0.0819999999999999,8.0,92.0,0.9982,3.37,0.7,10.8,5.0
6704,10.4,0.43,0.56,2.0,0.0969999999999999,13.0,27.0,0.9988,3.2,0.56,10.4,6.0
6705,8.3,0.72,0.09,2.7,0.054,10.0,22.0,0.9994,3.3,0.54,9.4,5.0
6706,7.4,0.55,0.03,2.4,0.086,12.0,31.0,0.9956,3.53,0.6,9.6,5.0
6707,6.8,0.53,0.02,2.6,0.066,28.0,54.0,0.9965,3.38,0.7,9.8,6.0
6708,9.3,0.46,0.43,2.1,0.094,32.0,52.0,0.99578,3.28,0.54,9.9,5.0
6709,7.6,0.57,0.13,1.9,0.077,23.0,91.0,0.9958,3.55,0.54,9.5,5.0
6710,7.3,0.27,0.51,2.1,0.074,3.0,11.0,0.99736,3.16,0.82,9.4,5.0
6711,9.1,0.53,0.17,1.7,0.084,6.0,18.0,0.9982,3.33,0.52,10.1,6.0
6712,7.9,0.74,0.01,2.1,0.074,13.0,31.0,0.99702,3.67,0.57,9.2,6.0
6713,8.3,0.31,0.48,2.4,0.074,14.0,35.0,0.9956,3.17,0.58,9.5,7.0
6714,11.5,0.38,0.49,2.0,0.095,6.0,13.0,0.9996,3.22,0.6,11.0,7.0
6715,7.3,0.6,0.24,1.7,0.077,14.0,58.0,0.9972,3.4,0.57,9.8,5.0
6716,8.4,0.57,0.0,1.7,0.071,5.0,14.0,0.9959,3.07,0.52,9.8,5.0
6717,7.3,0.835,0.04,2.1,0.0819999999999999,13.0,54.0,0.9982,3.48,0.61,9.6,5.0
6718,7.4,0.75,0.01,2.2,0.087,10.0,17.0,0.99498,3.37,0.82,10.5,5.0
6719,7.6,0.65,0.01,2.5,0.085,6.0,17.0,0.9976,3.22,0.52,9.4,5.0
6720,7.5,0.61,0.0,1.8,0.066,8.0,18.0,0.9982,3.53,0.59,9.7,5.0
6721,7.0,0.45,0.39,2.0,0.0819999999999999,8.0,20.0,0.9986,3.28,0.55,9.8,5.0
6722,7.8,0.59,0.21,2.3,0.054,17.0,28.0,0.9961,3.35,0.56,9.9,5.0
6723,8.4,0.6,0.23,2.3,0.088,22.0,44.0,0.99774,3.16,0.55,9.8,5.0
6724,8.4,0.6,0.17,2.2,0.078,12.0,94.0,0.9948,3.43,0.49,9.1,5.0
6725,8.1,0.32,0.39,2.1,0.0819999999999999,6.0,19.0,0.99444,3.18,0.77,11.3,7.0
6726,6.6,0.51,0.0,2.8,0.094,16.0,30.0,0.99484,3.57,0.59,10.4,6.0
6727,7.2,0.51,0.16,2.0,0.071,12.0,38.0,0.9955,3.41,0.58,9.5,6.0
6728,7.6,0.47,0.35,2.8,0.087,8.0,32.0,0.9982,3.15,0.67,9.5,6.0
6729,7.5,0.735,0.29,1.9,0.07,23.0,50.0,0.9972,3.47,0.48,10.2,6.0
6730,6.8,0.59,0.0,2.6,0.099,27.0,60.0,0.9968,3.46,0.48,10.9,6.0
6731,8.8,0.59,0.26,2.1,0.074,13.0,31.0,0.9972,3.36,0.65,9.2,5.0
6732,7.1,0.39,0.0,2.2,0.09,17.0,43.0,0.99546,3.25,0.57,10.9,5.0
6733,8.9,0.34,0.27,1.8,0.086,11.0,44.0,0.9982,3.26,0.62,9.9,6.0
6734,8.2,0.51,0.27,2.0,0.074,6.0,15.0,0.9976,3.29,0.61,11.2,7.0
6735,7.1,0.5,0.0,1.9,0.077,10.0,18.0,0.9982,3.42,0.6,10.1,6.0
6736,10.7,0.48,0.47,2.5,0.063,5.0,14.0,0.9956,3.12,0.63,11.1,6.0
6737,7.2,0.53,0.04,1.6,0.066,10.0,19.0,0.9963,3.39,0.6,9.4,5.0
6738,8.8,0.36,0.3,2.3,0.084,18.0,35.0,0.9987,3.22,0.67,10.5,5.0
6739,5.5,0.645,0.0,2.3,0.068,8.0,19.0,0.99484,3.57,0.51,10.5,5.0
6740,8.0,0.31,0.36,2.3,0.096,16.0,44.0,0.99572,3.2,0.66,9.5,5.0
6741,7.7,0.62,0.03,2.0,0.087,13.0,21.0,0.9959,3.42,0.52,11.1,6.0
6742,7.2,0.59,0.02,1.8,0.08,13.0,85.0,0.9972,3.52,0.56,10.2,5.0
6743,7.3,0.6,0.04,2.5,0.076,5.0,28.0,0.9991,3.24,0.53,9.9,6.0
6744,7.3,0.615,0.0,2.6,0.071,24.0,99.0,0.9956,3.42,0.67,9.9,5.0
6745,6.2,0.48,0.21,2.2,0.078,6.0,22.0,0.99488,3.44,0.58,10.0,6.0
6746,7.5,0.58,0.02,1.6,0.078,19.0,42.0,0.99685,3.39,0.51,9.7,5.0
6747,7.8,0.65,0.01,2.6,0.08,30.0,135.0,0.99521,3.34,0.57,9.7,6.0
6748,8.0,0.31,0.4,2.1,0.1,41.0,52.0,0.9987,3.23,0.61,9.9,5.0
6749,7.0,0.37,0.39,2.0,0.103,3.0,16.0,0.99652,3.22,0.56,10.0,4.0
6750,7.6,0.78,0.24,2.5,0.09,23.0,58.0,0.99612,3.27,0.61,9.8,6.0
6751,7.5,0.51,0.21,2.7,0.084,13.0,35.0,0.99738,3.29,0.65,10.5,6.0
6752,7.7,0.39,0.49,2.3,0.075,24.0,66.0,0.9994,3.28,0.61,9.7,5.0
6753,8.9,0.41,0.42,2.3,0.075,31.0,66.0,0.99586,3.29,0.72,10.8,5.0
6754,10.8,0.43,0.49,2.2,0.081,6.0,19.0,0.9982,3.15,0.44,13.1,7.0
6755,6.4,0.6,0.05,1.8,0.077,7.0,31.0,0.9959,3.39,0.56,10.8,6.0
6756,9.0,0.43,0.49,2.2,0.077,8.0,19.0,0.9994,3.31,0.56,9.5,5.0
